,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
810843,2017-02-03 13:48:14,2017-02-03 14:10:23,1329,Pearl St & Hanover Square,Broadway & W 24 St,Subscriber,Male,1963.0
3873784,2017-05-07 10:56:26,2017-05-07 11:18:31,1325,9 Ave & W 28 St,South End Ave & Liberty St,Customer,Male,1980.0
2836982,2017-04-15 11:17:08,2017-04-15 11:35:54,1126,Broadway & W 29 St,Broadway & W 60 St,Customer,,
6194171,2017-06-20 20:10:38,2017-06-20 20:17:04,385,E 15 St & 3 Ave,E 20 St & FDR Drive,Subscriber,Male,1992.0
194385,2017-01-11 16:11:47,2017-01-11 16:37:57,1569,Peck Slip & Front St,E 39 St & 2 Ave,Subscriber,Male,1970.0
3027967,2017-04-19 06:45:12,2017-04-19 06:50:33,320,W 42 St & 8 Ave,Broadway & W 49 St,Subscriber,Male,1985.0
5124931,2017-06-01 17:04:11,2017-06-01 17:27:20,1388,W 38 St & 8 Ave,W 45 St & 6 Ave,Customer,,
1876030,2017-03-13 18:23:18,2017-03-13 18:32:21,543,W 26 St & 10 Ave,W 42 St & 8 Ave,Subscriber,Male,1986.0
2499955,2017-04-08 14:17:55,2017-04-08 14:44:35,1599,W 4 St & 7 Ave S,Rivington St & Ridge St,Subscriber,Female,1985.0
2499792,2017-04-08 14:14:58,2017-04-08 14:22:50,472,E 39 St & 3 Ave,E 24 St & Park Ave S,Subscriber,Male,1987.0
6127854,2017-06-19 15:42:10,2017-06-19 16:06:08,1438,E 47 St & Park Ave,MacDougal St & Prince St,Subscriber,Male,1986.0
977454,2017-02-12 19:13:46,2017-02-12 19:18:44,298,E 17 St & Broadway,E 20 St & 2 Ave,Subscriber,Male,1991.0
1138914,2017-02-18 15:28:04,2017-02-18 15:34:24,380,W 84 St & Columbus Ave,Amsterdam Ave & W 73 St,Subscriber,Male,1967.0
4042250,2017-05-10 16:43:38,2017-05-10 16:49:59,381,W 52 St & 9 Ave,Central Park S & 6 Ave,Subscriber,Female,1988.0
5389833,2017-06-06 15:38:40,2017-06-06 16:02:23,1422,8 Ave & W 31 St,Lafayette St & E 8 St,Subscriber,Male,1942.0
5350607,2017-06-05 17:24:48,2017-06-05 17:33:50,542,Pershing Square South,W 33 St & 7 Ave,Subscriber,Male,1973.0
2870831,2017-04-15 23:49:26,2017-04-15 23:55:04,337,Scholes St & Manhattan Ave,Graham Ave & Herbert St,Subscriber,Male,1992.0
4963966,2017-05-29 17:02:05,2017-05-29 17:05:07,182,W 92 St & Broadway,Riverside Dr & W 89 St,Subscriber,Male,1989.0
6703417,2017-06-29 08:35:31,2017-06-29 08:46:24,652,Cleveland Pl & Spring St,Maiden Ln & Pearl St,Subscriber,Male,1979.0
5449138,2017-06-07 16:46:31,2017-06-07 16:59:13,762,W 45 St & 6 Ave,FDR Drive & E 35 St,Subscriber,Male,1969.0
641498,2017-01-28 15:54:47,2017-01-28 16:00:19,332,E 55 St & 2 Ave,3 Ave & E 62 St,Subscriber,Male,1979.0
3728133,2017-05-03 19:05:36,2017-05-03 19:29:07,1411,Broadway & W 51 St,W 104 St & Amsterdam Ave,Subscriber,Female,1967.0
615251,2017-01-27 15:59:03,2017-01-27 16:09:04,600,University Pl & E 8 St,W 27 St & 7 Ave,Subscriber,Male,1966.0
2888033,2017-04-16 13:22:59,2017-04-16 13:45:24,1345,Lexington Ave & Classon Ave,Garfield Pl & 8 Ave,Customer,,
559536,2017-01-25 20:34:50,2017-01-25 20:40:01,311,W 20 St & 7 Ave,W 20 St & 11 Ave,Subscriber,Male,1960.0
5222808,2017-06-03 09:04:54,2017-06-03 09:08:23,209,Washington St & Gansevoort St,W 17 St & 8 Ave,Subscriber,Male,1976.0
2577156,2017-04-10 10:18:56,2017-04-10 10:31:33,757,Clermont Ave & Park Ave,Schermerhorn St & 3 Ave,Subscriber,Female,1970.0
1726687,2017-03-08 08:47:59,2017-03-08 08:57:43,583,E 14 St & Avenue B,Henry St & Grand St,Subscriber,Male,1969.0
5437820,2017-06-07 13:17:11,2017-06-07 13:21:20,248,W 20 St & 8 Ave,W 26 St & 10 Ave,Subscriber,Male,1972.0
3573856,2017-05-01 09:44:15,2017-05-01 09:52:01,465,Metropolitan Ave & Meeker Ave,S 4 St & Wythe Ave,Subscriber,Female,1970.0
638691,2017-01-28 14:15:11,2017-01-28 14:50:22,2111,E 17 St & Broadway,Central Park West & W 85 St,Subscriber,,
6252071,2017-06-21 18:28:59,2017-06-21 18:37:50,531,Barrow St & Hudson St,Allen St & Stanton St,Subscriber,Male,1974.0
2303903,2017-04-02 19:00:06,2017-04-02 19:04:43,277,E 16 St & 5 Ave,1 Ave & E 18 St,Subscriber,Male,1993.0
5301455,2017-06-04 16:01:34,2017-06-04 16:27:27,1553,S 3 St & Bedford Ave,Lexington Ave & Classon Ave,Customer,,
2815397,2017-04-14 17:46:50,2017-04-14 18:02:23,932,W 13 St & Hudson St,W 39 St & 9 Ave,Subscriber,Male,1969.0
5446783,2017-06-07 16:11:08,2017-06-07 16:37:55,1607,W 13 St & 5 Ave,Centre St & Chambers St,Customer,,
1908855,2017-03-20 08:46:54,2017-03-20 08:54:19,444,Pier 40 - Hudson River Park,W 4 St & 7 Ave S,Subscriber,Female,1985.0
512377,2017-01-23 21:25:49,2017-01-23 21:38:31,761,Pershing Square North,11 Ave & W 41 St,Customer,,
4426120,2017-05-18 09:37:23,2017-05-18 09:42:31,308,1 Ave & E 94 St,2 Ave  & E 104 St,Subscriber,Female,1985.0
2031580,2017-03-24 08:50:08,2017-03-24 08:57:53,465,E 14 St & Avenue B,Broadway & E 22 St,Subscriber,Male,1992.0
414807,2017-01-19 18:25:01,2017-01-19 18:35:05,603,Avenue D & E 3 St,Norfolk St & Broome St,Subscriber,Female,1960.0
2089423,2017-03-26 01:01:02,2017-03-26 01:05:18,255,DeKalb Ave & Hudson Ave,Adelphi St & Myrtle Ave,Subscriber,Male,1986.0
6520535,2017-06-26 12:56:40,2017-06-26 13:05:12,511,Central Park W & W 96 St,E 110 St & Madison Ave,Customer,,
3047278,2017-04-19 13:31:30,2017-04-19 13:52:52,1282,E 17 St & Broadway,E 67 St & Park Ave,Subscriber,Male,1988.0
4156036,2017-05-12 15:49:55,2017-05-12 15:53:06,191,Amsterdam Ave & W 79 St,W 87 St  & Amsterdam Ave,Subscriber,Male,1986.0
5398833,2017-06-06 17:56:21,2017-06-06 17:59:01,160,Cleveland Pl & Spring St,Rivington St & Chrystie St,Subscriber,Male,1986.0
6275674,2017-06-22 07:45:47,2017-06-22 07:59:54,847,Broadway & W 56 St,Amsterdam Ave & W 66 St,Subscriber,Female,1965.0
151764,2017-01-09 21:20:13,2017-01-09 21:29:02,528,Broadway & W 36 St,E 17 St & Broadway,Subscriber,,
3751977,2017-05-04 09:22:47,2017-05-04 09:31:09,502,E 88 St & 1 Ave,E 72 St & York Ave,Subscriber,Male,1978.0
3342178,2017-04-26 20:29:59,2017-04-26 20:33:01,181,Bank St & Washington St,Greenwich St & W Houston St,Subscriber,Male,1992.0
1187862,2017-02-19 21:04:53,2017-02-19 21:08:56,242,W 18 St & 6 Ave,W 24 St & 7 Ave,Subscriber,Male,1978.0
5035580,2017-05-31 09:19:26,2017-05-31 09:27:10,464,E 47 St & Park Ave,9 Ave & W 45 St,Subscriber,Male,1974.0
3280153,2017-04-24 19:04:28,2017-04-24 19:06:41,132,University Pl & E 14 St,University Pl & E 8 St,Subscriber,Male,1997.0
1278905,2017-02-22 17:16:14,2017-02-22 17:19:35,201,7 St & 5 Ave,5 St & 6 Ave,Subscriber,,1963.0
6523904,2017-06-26 14:07:36,2017-06-26 14:15:25,468,Pike St & E Broadway,Cliff St & Fulton St,Subscriber,Male,1991.0
4494480,2017-05-19 11:37:25,2017-05-19 12:08:29,1864,8 Ave & W 16 St,Broadway & W 58 St,Subscriber,Female,1963.0
2782032,2017-04-14 08:43:22,2017-04-14 08:54:35,673,W 15 St & 7 Ave,Cleveland Pl & Spring St,Subscriber,Male,1960.0
3112651,2017-04-20 20:55:51,2017-04-20 20:59:39,228,E 15 St & 3 Ave,University Pl & E 14 St,Subscriber,Male,1987.0
2983944,2017-04-18 09:06:16,2017-04-18 09:10:00,223,Pike St & Monroe St,Forsyth St & Broome St,Subscriber,Male,1967.0
4857835,2017-05-27 08:06:12,2017-05-27 08:48:20,2528,E 72 St & York Ave,E 68 St & 3 Ave,Subscriber,Female,1962.0
1383902,2017-02-25 06:42:48,2017-02-25 06:55:26,758,W 88 St & West End Ave,Broadway & W 58 St,Subscriber,Male,1970.0
3331733,2017-04-26 17:47:48,2017-04-26 17:51:50,241,University Pl & E 8 St,W 13 St & 6 Ave,Subscriber,Male,1968.0
6304363,2017-06-22 15:59:52,2017-06-22 16:01:29,96,Lafayette Ave & Fort Greene Pl,Hanson Pl & Ashland Pl,Subscriber,Male,1988.0
6191406,2017-06-20 19:33:57,2017-06-20 19:46:09,732,Lispenard St & Broadway,E 11 St & 2 Ave,Subscriber,Female,1986.0
146805,2017-01-09 17:15:41,2017-01-09 17:40:40,1498,E 2 St & Avenue B,Washington St & Gansevoort St,Subscriber,Male,1992.0
1304253,2017-02-23 09:51:04,2017-02-23 09:57:19,375,E 20 St & Park Ave,9 Ave & W 22 St,Subscriber,Male,1984.0
1518523,2017-03-01 00:49:05,2017-03-01 00:52:28,203,Central Park North & Adam Clayton Powell Blvd,E 106 St & Madison Ave,Subscriber,Male,1989.0
6039239,2017-06-17 18:00:15,2017-06-17 18:12:25,730,MacDougal St & Prince St,Columbia St & Rivington St,Subscriber,Male,1994.0
6356863,2017-06-23 12:01:59,2017-06-23 12:09:18,439,W 16 St & The High Line,W 16 St & The High Line,Subscriber,Male,1944.0
861475,2017-02-05 18:20:24,2017-02-05 18:28:18,473,Central Park West & W 72 St,3 Ave & E 72 St,Subscriber,Male,1988.0
2406729,2017-04-05 15:07:32,2017-04-05 15:17:52,619,W 13 St & 6 Ave,6 Ave & Canal St,Subscriber,Male,1955.0
2861662,2017-04-15 18:04:02,2017-04-15 18:09:12,309,W 67 St & Broadway,W 54 St & 9 Ave,Subscriber,Male,1987.0
731738,2017-02-01 08:16:53,2017-02-01 08:30:38,824,Madison St & Montgomery St,South St & Gouverneur Ln,Subscriber,Male,1974.0
4791766,2017-05-25 16:33:28,2017-05-25 16:50:08,1000,E 23 St & 1 Ave,W 43 St & 10 Ave,Subscriber,Female,1996.0
1340348,2017-02-24 08:06:43,2017-02-24 08:43:02,2178,W 44 St & 5 Ave,Broad St & Bridge St,Subscriber,Male,1983.0
3623216,2017-05-02 07:56:54,2017-05-02 08:23:58,1623,Bergen St & Flatbush Ave,Broad St & Bridge St,Subscriber,Male,1976.0
2360499,2017-04-04 10:32:59,2017-04-04 10:39:16,376,W 31 St & 7 Ave,Lexington Ave & E 24 St,Customer,,
6082408,2017-06-18 17:15:04,2017-06-18 17:45:29,1825,S 5 Pl & S 4 St,E 11 St & 1 Ave,Customer,,
1952588,2017-03-21 16:49:42,2017-03-21 16:55:58,376,Pershing Square North,W 33 St & 7 Ave,Subscriber,Male,1971.0
3508581,2017-04-29 19:14:12,2017-04-29 19:26:25,732,E 12 St & 3 Ave,Stanton St & Mangin St,Subscriber,Male,1994.0
3153231,2017-04-21 20:41:49,2017-04-21 21:01:14,1164,W 25 St & 6 Ave,W 67 St & Broadway,Subscriber,Male,1987.0
926092,2017-02-08 08:04:42,2017-02-08 08:23:34,1131,E 91 St & Park Ave,E 48 St & 3 Ave,Subscriber,Male,1969.0
1278918,2017-02-22 17:16:24,2017-02-22 17:27:42,677,E 31 St & 3 Ave,Washington Pl & 6 Ave,Subscriber,Male,1965.0
2994947,2017-04-18 13:15:33,2017-04-18 13:26:57,683,Broadway & W 49 St,W 70 St & Amsterdam Ave,Subscriber,Female,1968.0
6484708,2017-06-25 18:30:05,2017-06-25 18:40:34,628,E 58 St & Madison Ave,Central Park West & W 76 St,Subscriber,Female,1966.0
2840066,2017-04-15 12:10:43,2017-04-15 12:12:34,110,W 92 St & Broadway,West End Ave & W 94 St,Subscriber,Male,1963.0
506320,2017-01-23 11:14:38,2017-01-23 11:16:47,128,Columbia St & Rivington St,Henry St & Grand St,Subscriber,Male,1947.0
238843,2017-01-12 18:35:48,2017-01-12 18:49:04,795,5 Ave & E 63 St,Central Park West & W 85 St,Subscriber,Male,1965.0
5496259,2017-06-08 10:50:26,2017-06-08 11:02:02,695,E 2 St & Avenue B,E 23 St & 1 Ave,Subscriber,Male,1967.0
5159333,2017-06-02 08:07:01,2017-06-02 08:12:18,316,Union Ave & N 12 St,Milton St & Franklin St,Subscriber,Male,1990.0
4781360,2017-05-24 21:39:54,2017-05-24 21:47:37,462,Riverside Dr & W 89 St,W 67 St & Broadway,Subscriber,Female,1983.0
5872095,2017-06-14 17:46:21,2017-06-14 18:00:47,865,Broadway & Roebling St,Graham Ave & Conselyea St,Subscriber,Male,1950.0
3072120,2017-04-20 00:34:36,2017-04-20 00:40:19,342,Broadway & W 36 St,E 30 St & Park Ave S,Subscriber,Male,1986.0
3292051,2017-04-25 08:14:53,2017-04-25 08:28:20,807,E 11 St & 1 Ave,Henry St & Grand St,Subscriber,Male,1992.0
1766794,2017-03-09 07:40:08,2017-03-09 07:43:58,230,E 52 St & 2 Ave,E 47 St & Park Ave,Subscriber,Male,1985.0
1956524,2017-03-21 17:49:35,2017-03-21 17:52:48,192,Barrow St & Hudson St,Washington Pl & 6 Ave,Subscriber,Male,1958.0
6759678,2017-06-30 06:22:47,2017-06-30 06:28:24,337,Bank St & Hudson St,Greenwich St & Hubert St,Subscriber,Male,1993.0
4031169,2017-05-10 12:51:07,2017-05-10 12:58:08,421,E 58 St & Madison Ave,E 76 St & Park Ave,Subscriber,Male,1980.0
4841677,2017-05-26 17:48:35,2017-05-26 18:00:47,731,E 15 St & 3 Ave,Mott St & Prince St,Subscriber,Male,1998.0
5331722,2017-06-05 10:57:30,2017-06-05 11:05:28,478,Kane St & Clinton St,Smith St & 3 St,Subscriber,Female,1968.0
5364489,2017-06-05 19:48:47,2017-06-05 19:56:28,460,Allen St & Hester St,E 7 St & Avenue A,Subscriber,Male,1992.0
4317917,2017-05-16 17:01:38,2017-05-16 17:10:25,527,Atlantic Ave & Furman St,York St & Jay St,Subscriber,Female,1982.0
1402058,2017-02-25 14:41:34,2017-02-25 14:46:54,319,Christopher St & Greenwich St,8 Ave & W 16 St,Subscriber,Male,1981.0
5892171,2017-06-14 22:36:13,2017-06-14 22:58:54,1360,8 Ave & W 52 St,Amsterdam Ave & W 79 St,Customer,,
3625604,2017-05-02 08:24:41,2017-05-02 08:42:45,1084,Central Park S & 6 Ave,E 27 St & 1 Ave,Subscriber,Male,1972.0
2283725,2017-04-02 13:44:22,2017-04-02 13:49:29,307,9 Ave & W 18 St,W 21 St & 6 Ave,Subscriber,Male,1945.0
746008,2017-02-01 15:46:05,2017-02-01 16:02:20,975,E 55 St & 3 Ave,W 31 St & 7 Ave,Subscriber,Male,1969.0
208984,2017-01-12 06:30:21,2017-01-12 06:37:53,452,W 84 St & Broadway,W 63 St & Broadway,Subscriber,Male,1978.0
3978760,2017-05-09 14:37:17,2017-05-09 14:47:38,620,W 53 St & 10 Ave,E 48 St & 5 Ave,Subscriber,Male,1965.0
1483042,2017-02-28 08:24:16,2017-02-28 08:33:21,545,Dean St & Hoyt St,Hicks St & Montague St,Subscriber,Male,1963.0
2675094,2017-04-12 07:16:11,2017-04-12 07:21:58,347,Garfield Pl & 8 Ave,6 St & 7 Ave,Subscriber,Male,1967.0
5759518,2017-06-12 18:53:28,2017-06-12 19:07:28,839,Broadway & W 60 St,Central Park West & W 85 St,Subscriber,Male,1962.0
2378939,2017-04-04 19:56:27,2017-04-04 20:04:41,494,E 17 St & Broadway,E 10 St & Avenue A,Subscriber,Male,1986.0
4660931,2017-05-22 21:08:32,2017-05-22 21:14:02,330,E 32 St & Park Ave,W 31 St & 7 Ave,Subscriber,Male,1975.0
6613273,2017-06-27 19:07:16,2017-06-27 19:19:09,712,1 Ave & E 78 St,E 106 St & 1 Ave,Subscriber,Female,1985.0
6343185,2017-06-23 08:10:03,2017-06-23 08:19:43,580,W 78 St & Broadway,Central Park S & 6 Ave,Subscriber,Male,1958.0
5872805,2017-06-14 17:52:27,2017-06-14 18:07:10,882,3 St & 3 Ave,14 St & 5 Ave,Subscriber,Female,1965.0
4169302,2017-05-12 18:22:59,2017-05-12 18:28:40,341,Pershing Square North,Broadway & W 29 St,Subscriber,Male,1992.0
3822351,2017-05-06 08:55:00,2017-05-06 09:00:41,340,Riverside Dr & W 89 St,W 89 St & Columbus Ave,Subscriber,Male,1978.0
1770755,2017-03-09 08:33:47,2017-03-09 08:49:27,939,9 Ave & W 18 St,W 45 St & 8 Ave,Subscriber,Female,1991.0
2979686,2017-04-18 08:22:10,2017-04-18 08:37:09,898,Perry St & Bleecker St,W 38 St & 8 Ave,Subscriber,Male,1990.0
2366753,2017-04-04 15:56:53,2017-04-04 16:00:50,237,E 15 St & 3 Ave,E 11 St & 1 Ave,Subscriber,Male,1965.0
3655827,2017-05-02 17:15:28,2017-05-02 17:21:19,351,W 13 St & Hudson St,8 Ave & W 31 St,Subscriber,Male,1982.0
4626727,2017-05-21 18:02:33,2017-05-21 18:17:28,894,Mercer St & Bleecker St,E 20 St & Park Ave,Subscriber,Female,1984.0
6360334,2017-06-23 13:14:19,2017-06-23 13:16:54,154,Central Park West & W 68 St,Columbus Ave & W 72 St,Subscriber,Male,1988.0
6239188,2017-06-21 16:33:21,2017-06-21 16:39:14,353,Howard St & Centre St,Harrison St & Hudson St,Subscriber,Male,1978.0
5927330,2017-06-15 15:43:41,2017-06-15 15:58:56,914,MacDougal St & Prince St,W 22 St & 10 Ave,Subscriber,Male,1972.0
6388125,2017-06-23 21:01:44,2017-06-23 21:17:17,933,E 75 St & 3 Ave,2 Ave & E 99 St,Subscriber,Male,1998.0
6051971,2017-06-18 04:17:50,2017-06-18 04:27:28,578,Christopher St & Greenwich St,E 15 St & 3 Ave,Subscriber,Male,1992.0
2672571,2017-04-12 01:53:45,2017-04-12 01:59:31,346,W 41 St & 8 Ave,W 53 St & 10 Ave,Subscriber,Male,1980.0
5987349,2017-06-16 15:07:10,2017-06-16 15:12:54,343,Pershing Square North,Lexington Ave & E 29 St,Subscriber,Female,1976.0
3590566,2017-05-01 16:18:09,2017-05-01 16:24:28,378,W 37 St & 5 Ave,W 21 St & 6 Ave,Subscriber,Male,1986.0
5350231,2017-06-05 17:21:04,2017-06-05 17:29:14,490,5 Ave & E 73 St,Central Park West & W 85 St,Subscriber,Female,1981.0
2744364,2017-04-13 13:28:40,2017-04-13 13:37:47,547,Lafayette St & Jersey St,Canal St & Rutgers St,Subscriber,Female,1988.0
2010802,2017-03-23 15:46:23,2017-03-23 15:57:42,678,E 55 St & Lexington Ave,E 32 St & Park Ave,Subscriber,Male,1974.0
6759028,2017-06-30 05:33:07,2017-06-30 05:43:41,633,West Drive & Prospect Park West,Hanson Pl & Ashland Pl,Subscriber,Male,1985.0
6518313,2017-06-26 12:07:32,2017-06-26 12:42:39,2106,E 58 St & Madison Ave,Grand Army Plaza & Central Park S,Subscriber,Male,1973.0
3685807,2017-05-03 08:06:03,2017-05-03 08:08:36,152,W 27 St & 10 Ave,W 26 St & 8 Ave,Subscriber,Male,1989.0
2341590,2017-04-03 18:02:28,2017-04-03 18:06:52,263,Barclay St & Church St,6 Ave & Canal St,Subscriber,Male,1990.0
5322509,2017-06-05 08:23:04,2017-06-05 08:32:08,544,Barclay St & Church St,Cleveland Pl & Spring St,Subscriber,Male,1976.0
5308692,2017-06-04 19:00:57,2017-06-04 19:03:44,166,Amsterdam Ave & W 82 St,Amsterdam Ave & W 73 St,Subscriber,Male,1979.0
642307,2017-01-28 16:24:33,2017-01-28 16:51:03,1589,1 Ave & E 62 St,1 Ave & E 62 St,Subscriber,Male,1967.0
2454990,2017-04-07 08:33:55,2017-04-07 08:41:39,464,Clinton St & Union St,Cadman Plaza West & Montague St,Subscriber,Male,1965.0
2351429,2017-04-03 21:15:32,2017-04-03 21:25:08,575,1 Ave & E 16 St,E 6 St & Avenue D,Subscriber,Female,1995.0
4639822,2017-05-22 06:16:47,2017-05-22 06:27:43,655,Mercer St & Bleecker St,Cliff St & Fulton St,Subscriber,Male,1983.0
561070,2017-01-25 21:43:57,2017-01-25 21:51:02,424,Perry St & Bleecker St,E 16 St & 5 Ave,Subscriber,Male,1987.0
6536591,2017-06-26 17:28:35,2017-06-26 17:42:33,837,Fulton St & Adams St,7 Ave & Park Pl,Subscriber,Male,1977.0
386727,2017-01-19 05:10:40,2017-01-19 05:18:10,450,E 85 St & York Ave,E 75 St & 3 Ave,Subscriber,Female,1991.0
3355030,2017-04-27 08:50:18,2017-04-27 09:10:55,1237,W 42 St & Dyer Ave,6 Ave & Canal St,Subscriber,Male,1990.0
3509443,2017-04-29 19:27:23,2017-04-29 19:42:08,884,W 14 St & The High Line,West St & Chambers St,Customer,,
608733,2017-01-27 12:03:59,2017-01-27 12:12:23,504,South End Ave & Liberty St,Broadway & Battery Pl,,Female,1993.0
1587072,2017-03-02 18:25:41,2017-03-02 18:35:55,613,E 85 St & 3 Ave,W 87 St  & Amsterdam Ave,Subscriber,Male,1998.0
2237612,2017-03-30 21:44:45,2017-03-30 21:48:34,229,E 11 St & 1 Ave,E 19 St & 3 Ave,Subscriber,Male,1992.0
1660744,2017-03-06 08:01:06,2017-03-06 08:12:24,677,E 17 St & Broadway,E 40 St & 5 Ave,Subscriber,Female,1983.0
3806752,2017-05-05 17:02:19,2017-05-05 17:10:27,487,W 87 St  & Amsterdam Ave,W 100 St & Broadway,Subscriber,Male,1978.0
3721157,2017-05-03 17:58:41,2017-05-03 18:04:28,347,W 20 St & 11 Ave,W 21 St & 6 Ave,Subscriber,Male,1981.0
6165214,2017-06-20 14:30:17,2017-06-20 14:43:25,788,Greenwich Ave & 8 Ave,Broadway & W 60 St,Subscriber,Male,1964.0
2825230,2017-04-14 20:43:54,2017-04-14 20:50:17,382,E 30 St & Park Ave S,Broadway & W 24 St,Customer,,
2192866,2017-03-29 19:15:39,2017-03-29 19:23:13,453,9 Ave & W 45 St,9 Ave & W 28 St,Subscriber,Male,1973.0
1273363,2017-02-22 14:52:21,2017-02-22 15:01:32,550,Suffolk St & Stanton St,E 11 St & Broadway,Subscriber,Male,1979.0
6064704,2017-06-18 12:58:19,2017-06-18 13:13:08,888,Union Ave & N 12 St,S 3 St & Bedford Ave,Customer,,
3167073,2017-04-22 11:53:55,2017-04-22 12:22:59,1744,E 11 St & 1 Ave,South St & Whitehall St,Subscriber,Male,1985.0
4695887,2017-05-23 16:22:47,2017-05-23 16:33:17,630,Washington Pl & Broadway,E 15 St & 3 Ave,Subscriber,Female,1996.0
1359453,2017-02-24 14:58:23,2017-02-24 15:17:32,1149,W 41 St & 8 Ave,MacDougal St & Washington Sq,Subscriber,Male,1985.0
227776,2017-01-12 15:12:11,2017-01-12 15:16:59,288,W 54 St & 9 Ave,Broadway & W 49 St,Subscriber,Male,1985.0
4651722,2017-05-22 16:54:05,2017-05-22 17:05:42,697,E 33 St & 2 Ave,W 24 St & 7 Ave,Subscriber,Male,1964.0
3972671,2017-05-09 12:11:41,2017-05-09 12:15:19,217,Monroe St & Bedford Ave,Kosciuszko St & Nostrand Ave,Subscriber,Male,1982.0
1736672,2017-03-08 13:09:07,2017-03-08 13:21:23,735,Lispenard St & Broadway,Allen St & Rivington St,Subscriber,Female,1959.0
3533114,2017-04-30 12:37:29,2017-04-30 13:11:24,2034,W 14 St & The High Line,6 Ave & W 33 St,Customer,,
84142,2017-01-05 11:47:03,2017-01-05 11:55:42,519,E 91 St & Park Ave,E 80 St & 2 Ave,Subscriber,Male,1961.0
3545495,2017-04-30 15:50:54,2017-04-30 15:56:47,352,E 85 St & York Ave,E 84 St & Park Ave,Subscriber,Female,1983.0
1675241,2017-03-06 16:07:59,2017-03-06 16:22:48,889,E 27 St & 1 Ave,E 2 St & Avenue B,Subscriber,Female,1990.0
5936997,2017-06-15 17:40:16,2017-06-15 17:58:31,1095,E 24 St & Park Ave S,Front St & Maiden Ln,Subscriber,Female,1984.0
1628355,2017-03-04 09:58:39,2017-03-04 10:04:05,325,Riverside Blvd & W 67 St,W 78 St & Broadway,Subscriber,Male,1982.0
6356223,2017-06-23 11:46:05,2017-06-23 12:18:21,1935,5 Ave & E 73 St,Central Park West & W 100 St,Customer,,
5350166,2017-06-05 17:20:28,2017-06-05 17:29:50,562,1 Ave & E 68 St,E 85 St & 3 Ave,Subscriber,,
2097974,2017-03-26 13:56:47,2017-03-26 14:09:37,769,1 Ave & E 16 St,Grand St & Elizabeth St,Subscriber,Female,1987.0
3219693,2017-04-23 15:44:32,2017-04-23 16:11:59,1646,Riverside Dr & W 78 St,E 72 St & Park Ave,Customer,,
5838827,2017-06-14 08:23:52,2017-06-14 08:55:44,1912,West End Ave & W 107 St,Broadway & W 53 St,Subscriber,Female,1956.0
6434794,2017-06-24 19:47:18,2017-06-24 20:18:51,1892,Cadman Plaza West & Montague St,Centre St & Chambers St,Customer,,
5124732,2017-06-01 17:02:06,2017-06-01 17:13:53,706,Washington St & Gansevoort St,11 Ave & W 27 St,Subscriber,Female,1954.0
3525460,2017-04-30 10:26:57,2017-04-30 10:45:31,1114,Broadway & W 58 St,9 Ave & W 45 St,Customer,,
1513633,2017-02-28 19:53:28,2017-02-28 20:04:48,679,Cathedral Pkwy & Broadway,Riverside Dr & W 89 St,Subscriber,Female,1993.0
1442588,2017-02-27 07:16:58,2017-02-27 07:20:51,232,W 13 St & 5 Ave,Sullivan St & Washington Sq,Subscriber,Male,1972.0
5989323,2017-06-16 15:41:36,2017-06-16 15:47:02,326,Allen St & Hester St,Bialystoker Pl & Delancey St,Subscriber,Male,1965.0
1791288,2017-03-09 16:48:56,2017-03-09 17:10:48,1312,W 20 St & 11 Ave,8 Ave & W 31 St,Subscriber,Female,1961.0
5900880,2017-06-15 08:01:08,2017-06-15 08:09:04,476,E 6 St & Avenue B,Broadway & E 14 St,Subscriber,Male,1990.0
3513968,2017-04-29 21:05:09,2017-04-29 21:07:27,137,Amsterdam Ave & W 73 St,Amsterdam Ave & W 79 St,Subscriber,Male,1965.0
1146702,2017-02-18 18:04:33,2017-02-18 18:13:28,534,Washington Pl & 6 Ave,Allen St & Stanton St,Subscriber,Male,1978.0
994166,2017-02-13 17:17:04,2017-02-13 17:21:45,280,West St & Chambers St,Leonard St & Church St,Subscriber,Male,1985.0
4202597,2017-05-14 13:42:48,2017-05-14 14:11:32,1723,E 44 St & 2 Ave,Forsyth St & Canal St,Subscriber,Female,1989.0
1330102,2017-02-23 19:55:57,2017-02-23 20:01:06,309,Myrtle Ave & Lewis Ave,Kosciuszko St & Tompkins Ave,Subscriber,Male,1989.0
767461,2017-02-02 08:23:37,2017-02-02 08:36:31,773,Nassau Ave & Russell St,Vernon Blvd & 50 Ave,Subscriber,Female,1976.0
3168159,2017-04-22 12:12:00,2017-04-22 12:24:47,767,Adelphi St & Myrtle Ave,Willoughby Ave & Walworth St,Subscriber,Male,1984.0
2139602,2017-03-28 08:24:39,2017-03-28 08:33:41,542,Cumberland St & Lafayette Ave,Pacific St & Nevins St,Subscriber,Male,1974.0
6354533,2017-06-23 11:01:37,2017-06-23 11:35:34,2036,W 49 St & 8 Ave,W 44 St & 5 Ave,Subscriber,Male,1986.0
138334,2017-01-09 07:56:47,2017-01-09 08:16:33,1186,1 Ave & E 78 St,W 44 St & 5 Ave,Subscriber,Male,1978.0
4420785,2017-05-18 08:36:40,2017-05-18 08:42:39,359,E 47 St & 2 Ave,Pershing Square North,Subscriber,Male,1963.0
