,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
1324759,2017-06-17 14:45:43,2017-06-17 14:59:27,824,Aberdeen St & Jackson Blvd,Green St & Madison St,Subscriber,Male,1982.0
800964,2017-05-12 14:55:37,2017-05-12 15:19:50,1453,Michigan Ave & Pearson St,Lake Shore Dr & Wellington Ave,Subscriber,Male,1992.0
463598,2017-04-06 17:34:28,2017-04-06 17:44:28,600,Wells St & Walton St,Ogden Ave & Chicago Ave,Subscriber,Male,1981.0
1140016,2017-06-06 14:14:33,2017-06-06 14:23:23,530,Lakeview Ave & Fullerton Pkwy,Theater on the Lake,Subscriber,Female,1966.0
95283,2017-01-27 08:36:51,2017-01-27 15:46:08,25757,Franklin St & Chicago Ave,Clark St & Armitage Ave,Subscriber,Female,1992.0
831654,2017-05-14 17:07:19,2017-05-14 17:35:25,1686,Halsted St & Polk St,Halsted St & Dickens Ave,Subscriber,Male,1966.0
875341,2017-05-17 17:40:19,2017-05-17 18:08:34,1695,St. Clair St & Erie St,Peoria St & Jackson Blvd,Subscriber,Female,1971.0
340512,2017-03-13 17:10:30,2017-03-13 17:16:16,346,MLK Jr Dr & 47th St,Cottage Grove Ave & 47th St,Subscriber,Male,1991.0
491196,2017-04-09 13:58:33,2017-04-09 15:02:16,3823,Montrose Harbor,Ashland Ave & Division St,Customer,,
937761,2017-05-24 07:45:47,2017-05-24 07:58:59,792,Campbell Ave & Fullerton Ave,Kimball Ave & Belmont Ave,Subscriber,Female,1984.0
346909,2017-03-16 05:35:40,2017-03-16 05:42:32,412,Canal St & Adams St,Michigan Ave & Washington St,Subscriber,Male,1959.0
491355,2017-04-09 14:04:57,2017-04-09 14:12:42,465,Larrabee St & Kingsbury St,Halsted St & Blackhawk St (*),Subscriber,Male,1990.0
294304,2017-03-04 12:46:37,2017-03-04 13:13:47,1630,Montrose Harbor,Broadway & Barry Ave,Subscriber,Female,1983.0
1049009,2017-06-01 08:28:03,2017-06-01 08:36:41,518,Indiana Ave & Roosevelt Rd,Michigan Ave & Washington St,Subscriber,Male,1984.0
565420,2017-04-16 17:49:19,2017-04-16 18:38:54,2975,Broadway & Thorndale Ave,Broadway & Thorndale Ave,Customer,,
782246,2017-05-10 18:15:22,2017-05-10 18:32:30,1028,Wolcott Ave & Polk St,Green St & Randolph St,Subscriber,Male,1951.0
1495510,2017-06-27 14:27:06,2017-06-27 14:31:28,262,Dearborn St & Erie St,LaSalle St & Illinois St,Subscriber,Female,1981.0
1311451,2017-06-16 17:36:16,2017-06-16 17:57:38,1282,Larrabee St & Oak St,Wilton Ave & Belmont Ave,Subscriber,Male,1992.0
914470,2017-05-21 19:25:46,2017-05-21 19:34:37,531,Clark St & Wellington Ave,Clark St & Armitage Ave,Subscriber,Male,1994.0
1393787,2017-06-21 17:46:16,2017-06-21 17:58:47,751,Larrabee St & Kingsbury St,Larrabee St & Webster Ave,Subscriber,Male,1990.0
976635,2017-05-27 15:23:54,2017-05-27 15:43:43,1189,Damen Ave & Cortland St,Oakley Ave & Roscoe St,Subscriber,Male,1991.0
620842,2017-04-21 20:28:04,2017-04-21 20:48:04,1200,Artesian Ave & Hubbard St,Dayton St & North Ave,Subscriber,Female,1987.0
913105,2017-05-21 17:05:19,2017-05-21 17:09:30,251,Eastlake Ter & Rogers Ave,Paulina St & Howard St,Subscriber,Female,1990.0
1041907,2017-05-31 17:57:02,2017-05-31 18:09:51,769,Clark St & Armitage Ave,Southport Ave & Roscoe St,Subscriber,Male,1990.0
1444091,2017-06-24 15:16:02,2017-06-24 15:21:24,322,Michigan Ave & Jackson Blvd,Wabash Ave & Roosevelt Rd,Subscriber,Male,1959.0
961637,2017-05-26 09:10:44,2017-05-26 09:15:33,289,Clark St & Armitage Ave,Clark St & Armitage Ave,Customer,,
285702,2017-03-02 15:57:34,2017-03-02 16:00:47,193,University Library (NU),Chicago Ave & Sheridan Rd,Subscriber,Male,1997.0
1030332,2017-05-30 23:24:48,2017-05-30 23:27:08,140,Sheffield Ave & Waveland Ave,Broadway & Waveland Ave,Customer,,
548435,2017-04-15 14:38:40,2017-04-15 14:56:51,1091,Clark St & North Ave,Mies van der Rohe Way & Chestnut St,Customer,,
1385498,2017-06-21 10:06:54,2017-06-21 10:15:31,517,Peoria St & Jackson Blvd,Wacker Dr & Washington St,Subscriber,Male,1985.0
722343,2017-05-03 18:09:34,2017-05-03 18:13:28,234,Canal St & Adams St,Clinton St & Washington Blvd,Subscriber,Male,1954.0
57147,2017-01-19 18:49:12,2017-01-19 18:51:10,118,Clark St & Lincoln Ave,Clark St & Armitage Ave,Subscriber,Male,1963.0
567810,2017-04-16 22:56:25,2017-04-16 23:05:27,542,Clinton St & Polk St (*),Loomis St & Taylor St (*),Customer,,
510246,2017-04-11 16:37:46,2017-04-11 17:07:43,1797,Adler Planetarium,Financial Pl & Congress Pkwy,Customer,,
784782,2017-05-11 08:27:47,2017-05-11 08:34:08,381,Peoria St & Jackson Blvd,Clinton St & Madison St,Subscriber,Male,1978.0
394875,2017-03-24 14:32:07,2017-03-24 14:42:07,600,Larrabee St & Oak St,Wells St & Evergreen Ave,Subscriber,Female,1987.0
187768,2017-02-17 08:22:40,2017-02-17 08:51:09,1709,Western Ave & Winnebago Ave,Loomis St & Jackson Blvd,Subscriber,Male,1964.0
41530,2017-01-16 01:39:39,2017-01-16 02:08:26,1727,Ravenswood Ave & Montrose Ave (*),Sheridan Rd & Irving Park Rd,Subscriber,Male,1989.0
244607,2017-02-22 16:21:51,2017-02-22 16:48:01,1570,Broadway & Barry Ave,Daley Center Plaza,Subscriber,Male,1955.0
953196,2017-05-25 16:44:48,2017-05-25 17:01:02,974,McClurg Ct & Illinois St,Clinton St & Washington Blvd,Subscriber,Male,1964.0
222057,2017-02-20 09:06:37,2017-02-20 09:27:45,1268,Michigan Ave & Oak St,Orleans St & Ohio St,Subscriber,Male,1983.0
245845,2017-02-22 17:14:49,2017-02-22 17:18:15,206,Damen Ave & Leland Ave,Damen Ave & Foster Ave,Subscriber,Male,1984.0
1447966,2017-06-24 17:28:50,2017-06-24 18:21:12,3142,Michigan Ave & Oak St,Desplaines St & Randolph St,Customer,,
798063,2017-05-12 10:48:24,2017-05-12 10:52:09,225,Daley Center Plaza,State St & Kinzie St,Subscriber,Male,1961.0
158785,2017-02-11 18:50:57,2017-02-11 19:08:24,1047,Leavitt St & North Ave,Kedzie Ave & Palmer Ct,Subscriber,Female,1985.0
602298,2017-04-20 08:12:55,2017-04-20 08:21:24,509,Wells St & Evergreen Ave,Larrabee St & Oak St,Subscriber,Male,1987.0
581066,2017-04-18 08:16:26,2017-04-18 08:27:16,650,Kingsbury St & Kinzie St,State St & Pearson St,Subscriber,Female,1991.0
652524,2017-04-24 18:52:11,2017-04-24 18:59:05,414,Clark St & Armitage Ave,Bissell St & Armitage Ave,Subscriber,Female,1983.0
1381837,2017-06-21 07:08:31,2017-06-21 07:24:39,968,Wabash Ave & Roosevelt Rd,Michigan Ave & Lake St,Subscriber,Female,1975.0
1294713,2017-06-15 17:37:58,2017-06-15 18:05:13,1635,Daley Center Plaza,Milwaukee Ave & Grand Ave,Subscriber,Male,1981.0
522388,2017-04-12 18:43:13,2017-04-12 18:57:18,845,Albany Ave & Bloomingdale Ave,Albany Ave & Bloomingdale Ave,Subscriber,Male,1995.0
84920,2017-01-25 07:28:26,2017-01-25 07:31:10,164,Racine Ave & Wrightwood Ave,Sheffield Ave & Fullerton Ave,Subscriber,Male,1989.0
583630,2017-04-18 12:31:51,2017-04-18 12:39:51,480,Drake Ave & Addison St,Talman Ave & Addison St,Subscriber,Male,1986.0
357778,2017-03-18 12:06:33,2017-03-18 12:24:16,1063,Halsted St & Blackhawk St (*),Southport Ave & Belmont Ave,Subscriber,Male,1984.0
303870,2017-03-06 11:41:28,2017-03-06 11:50:01,513,Wells St & Walton St,Halsted St & Willow St,Subscriber,Male,1984.0
544693,2017-04-15 12:33:52,2017-04-15 13:24:01,3009,Pine Grove Ave & Waveland Ave,Theater on the Lake,Customer,,
136838,2017-02-07 07:30:08,2017-02-07 07:55:14,1506,Damen Ave & Pierce Ave,Clinton St & Madison St,Subscriber,Male,1974.0
492666,2017-04-09 14:59:31,2017-04-09 15:33:43,2052,Albany Ave & Bloomingdale Ave,Leavitt St & North Ave,Customer,,
1389937,2017-06-21 15:42:32,2017-06-21 15:59:44,1032,Peoria St & Jackson Blvd,State St & Randolph St,Subscriber,Male,1986.0
1219840,2017-06-10 20:37:24,2017-06-10 20:44:33,429,Dusable Harbor,Lake Shore Dr & Monroe St,Customer,,
237823,2017-02-21 19:46:19,2017-02-21 19:51:59,340,LaSalle St & Illinois St,Rush St & Cedar St,Subscriber,Male,1985.0
1301450,2017-06-16 07:19:08,2017-06-16 07:23:25,257,Clinton St & Washington Blvd,Morgan St & Lake St,Subscriber,Male,1974.0
1197675,2017-06-09 17:34:34,2017-06-09 17:38:31,237,Marine Dr & Ainslie St,Broadway & Argyle St,Subscriber,Male,1981.0
685562,2017-04-27 17:40:55,2017-04-27 17:49:48,533,Michigan Ave & Lake St,Franklin St & Lake St,Subscriber,Male,1988.0
800793,2017-05-12 14:44:05,2017-05-12 15:07:47,1422,Clark St & Lake St,Halsted St & Dickens Ave,Subscriber,Male,1990.0
595413,2017-04-19 10:05:51,2017-04-19 10:15:04,553,Canal St & Adams St,State St & Randolph St,Subscriber,Male,1992.0
723616,2017-05-03 20:05:04,2017-05-03 20:18:57,833,St. Clair St & Erie St,Indiana Ave & Roosevelt Rd,Subscriber,Male,1986.0
41960,2017-01-16 09:38:28,2017-01-16 09:44:39,371,Calumet Ave & 33rd St,State St & 35th St,Subscriber,Male,1994.0
171358,2017-02-14 12:24:09,2017-02-14 12:31:46,457,LaSalle St & Jackson Blvd,Kingsbury St & Kinzie St,Subscriber,Female,1965.0
349703,2017-03-16 16:48:43,2017-03-16 17:06:40,1077,Wolcott Ave & Polk St,Clinton St & Washington Blvd,Subscriber,Male,1988.0
105917,2017-01-30 18:02:46,2017-01-30 18:16:46,840,Mies van der Rohe Way & Chestnut St,Canal St & Adams St,Subscriber,Male,1980.0
1443529,2017-06-24 14:59:22,2017-06-24 15:20:28,1266,Lake Shore Dr & North Blvd,Streeter Dr & Grand Ave,Customer,,
412928,2017-03-28 09:51:22,2017-03-28 10:03:27,725,Daley Center Plaza,Mies van der Rohe Way & Chicago Ave,Subscriber,Female,1985.0
127152,2017-02-04 16:58:03,2017-02-04 17:08:26,623,St. Clair St & Erie St,Larrabee St & Kingsbury St,Subscriber,Male,1984.0
987272,2017-05-28 11:05:06,2017-05-28 11:28:47,1421,Michigan Ave & Washington St,Lake Shore Dr & Monroe St,Customer,,
1429583,2017-06-23 18:24:20,2017-06-23 18:49:56,1536,LaSalle St & Adams St,Clark St & Armitage Ave,Subscriber,Female,1998.0
1009804,2017-05-29 16:27:19,2017-05-29 16:45:37,1098,Broadway & Belmont Ave,Sheffield Ave & Wrightwood Ave,Subscriber,Male,1989.0
467960,2017-04-07 11:35:34,2017-04-07 11:52:33,1019,Richmond St & Diversey Ave,Lincoln Ave & Belmont Ave,Subscriber,Male,1982.0
816912,2017-05-13 16:05:38,2017-05-13 16:41:37,2159,Clark St & North Ave,Wabash Ave & Wacker Pl,Customer,,
9821,2017-01-04 13:46:33,2017-01-04 13:50:24,231,Sedgwick St & North Ave,Clark St & Armitage Ave,Subscriber,Male,1996.0
162165,2017-02-12 18:06:53,2017-02-12 18:09:48,175,Sedgwick St & North Ave,Larrabee St & Menomonee St,Subscriber,Male,1989.0
862689,2017-05-16 19:25:41,2017-05-16 19:38:32,771,Damen Ave & Pierce Ave,Damen Ave & Clybourn Ave,Subscriber,Male,1989.0
1126653,2017-06-05 16:50:41,2017-06-05 16:53:30,169,Wells St & Concord Ln,Clark St & Lincoln Ave,Subscriber,Male,1993.0
899888,2017-05-20 00:56:22,2017-05-20 01:04:18,476,Wells St & Concord Ln,Sheffield Ave & Willow St,Subscriber,Male,1992.0
27448,2017-01-11 08:08:03,2017-01-11 08:10:42,159,Green St & Madison St,Peoria St & Jackson Blvd,Subscriber,Male,1970.0
66306,2017-01-21 14:51:59,2017-01-21 15:31:14,2355,Fort Dearborn Dr & 31st St,Lake Shore Dr & Monroe St,Customer,,
824936,2017-05-14 10:57:14,2017-05-14 11:14:48,1054,Ogden Ave & Roosevelt Rd,Clinton St & Roosevelt Rd,Subscriber,Male,1949.0
828912,2017-05-14 14:30:20,2017-05-14 14:57:24,1624,Franklin St & Quincy St,Clark St & North Ave,Subscriber,Male,1987.0
979348,2017-05-27 16:59:59,2017-05-27 17:04:11,252,Dayton St & North Ave,Sheffield Ave & Willow St,Subscriber,Female,1961.0
464898,2017-04-06 19:55:48,2017-04-06 19:58:52,184,McClurg Ct & Erie St,Mies van der Rohe Way & Chestnut St,Subscriber,Male,1984.0
439092,2017-04-01 23:00:26,2017-04-01 23:33:47,2001,Wabash Ave & 8th St,Theater on the Lake,Customer,,
163231,2017-02-13 07:42:44,2017-02-13 07:47:25,281,Wabash Ave & Adams St,Clark St & Randolph St,Subscriber,Male,1966.0
338158,2017-03-12 16:03:49,2017-03-12 16:27:39,1430,Adler Planetarium,Lake Shore Dr & Monroe St,Customer,,
615859,2017-04-21 12:20:17,2017-04-21 12:24:04,227,Marshfield Ave & Cortland St,Damen Ave & Cortland St,Subscriber,Female,1970.0
569997,2017-04-17 08:30:25,2017-04-17 08:38:32,487,Wacker Dr & Washington St,Stetson Ave & South Water St,Subscriber,Female,1992.0
1365925,2017-06-20 08:00:59,2017-06-20 08:13:38,759,Dusable Harbor,Adler Planetarium,Subscriber,Male,1978.0
352464,2017-03-17 07:56:27,2017-03-17 08:01:51,324,Morgan Ave & 14th Pl,900 W Harrison St,Subscriber,Male,1989.0
762495,2017-05-08 16:15:09,2017-05-08 16:20:51,342,State St & 33rd St,Rhodes Ave & 32nd St,Subscriber,Male,1995.0
1284668,2017-06-15 07:36:15,2017-06-15 07:46:19,604,Fort Dearborn Dr & 31st St,Burnham Harbor,Subscriber,Female,1992.0
329377,2017-03-10 06:56:30,2017-03-10 07:00:40,250,Morgan St & 31st St,Racine Ave & 35th St,Subscriber,Male,1986.0
1488449,2017-06-27 06:48:37,2017-06-27 06:58:03,566,Clark St & Chicago Ave,Clinton St & Madison St,Subscriber,Male,1994.0
1254837,2017-06-12 21:43:13,2017-06-12 21:51:11,478,State St & Kinzie St,Clark St & Elm St,Subscriber,Male,1983.0
96810,2017-01-27 15:47:10,2017-01-27 15:58:25,675,Western Ave & 21st St,Racine Ave & 15th St,Subscriber,Male,1988.0
150084,2017-02-09 19:33:27,2017-02-09 19:51:40,1093,Clark St & Lincoln Ave,Michigan Ave & Lake St,Subscriber,Male,1994.0
825243,2017-05-14 11:18:11,2017-05-14 11:48:29,1818,Indiana Ave & Roosevelt Rd,Michigan Ave & Jackson Blvd,Customer,,
968030,2017-05-27 07:36:59,2017-05-27 07:41:20,261,McClurg Ct & Illinois St,Dearborn St & Erie St,Subscriber,Male,1989.0
861050,2017-05-16 18:16:44,2017-05-16 18:24:41,477,Michigan Ave & Lake St,Field Blvd & South Water St,Subscriber,Female,1986.0
107279,2017-01-31 07:19:13,2017-01-31 07:27:06,473,Clinton St & Washington Blvd,Franklin St & Chicago Ave,Subscriber,Male,1963.0
1157332,2017-06-07 15:20:39,2017-06-07 15:30:05,566,Wabash Ave & 16th St,Indiana Ave & 31st St,Subscriber,Male,1960.0
1303069,2017-06-16 09:02:59,2017-06-16 09:17:36,877,Halsted St & 35th St (*),Halsted St & Roosevelt Rd,Subscriber,Male,1992.0
580967,2017-04-18 08:11:56,2017-04-18 08:25:00,784,State St & Harrison St,LaSalle St & Jackson Blvd,Subscriber,Female,1960.0
116885,2017-02-01 19:35:55,2017-02-01 19:50:19,864,Clark St & Montrose Ave,Sheffield Ave & Wellington Ave,Subscriber,Male,1980.0
304373,2017-03-06 13:23:04,2017-03-06 13:27:51,287,Stetson Ave & South Water St,Daley Center Plaza,Subscriber,Male,1957.0
550,2017-01-01 12:23:35,2017-01-01 12:49:12,1537,Michigan Ave & Oak St,Clark St & Lincoln Ave,Customer,,
31477,2017-01-12 12:52:43,2017-01-12 13:05:49,786,Franklin St & Jackson Blvd,Michigan Ave & Lake St,Subscriber,Female,1983.0
653505,2017-04-24 20:11:23,2017-04-24 20:17:28,365,Wabash Ave & Grand Ave,Kingsbury St & Erie St,Subscriber,Male,1983.0
580279,2017-04-18 07:35:49,2017-04-18 07:40:31,282,Wabash Ave & Adams St,Clark St & Randolph St,Subscriber,Male,1966.0
157649,2017-02-11 14:48:09,2017-02-11 14:50:37,148,Broadway & Sheridan Rd,Sheridan Rd & Irving Park Rd,Subscriber,Male,1982.0
977232,2017-05-27 15:43:38,2017-05-27 16:02:26,1128,Clifton Ave & Armitage Ave,Wood St & Division St,Subscriber,Male,1989.0
383107,2017-03-22 19:12:21,2017-03-22 19:20:36,495,Larrabee St & Division St,Ashland Ave & Division St,Subscriber,Male,1988.0
215543,2017-02-19 14:23:11,2017-02-19 14:27:51,280,Halsted St & Polk St,Clinton St & Roosevelt Rd,Subscriber,Male,1955.0
1261892,2017-06-13 13:23:43,2017-06-13 14:02:08,2305,Adler Planetarium,Streeter Dr & Grand Ave,Customer,,
1327181,2017-06-17 16:39:10,2017-06-17 17:00:06,1256,Lake Shore Dr & Monroe St,Dearborn St & Monroe St,Customer,,
1157474,2017-06-07 15:31:51,2017-06-07 15:48:24,993,St. Clair St & Erie St,Michigan Ave & 18th St,Subscriber,Male,1982.0
541389,2017-04-15 10:19:23,2017-04-15 11:03:11,2628,Lake Shore Dr & Monroe St,Millennium Park,Customer,,
1295167,2017-06-15 17:50:03,2017-06-15 18:03:58,835,Racine Ave & Randolph St,Ashland Ave & Blackhawk St,Subscriber,Male,1987.0
897340,2017-05-19 14:14:58,2017-05-19 14:29:19,861,Clark St & North Ave,Clark St & Chicago Ave,Customer,,
86644,2017-01-25 12:02:21,2017-01-25 12:05:08,167,Franklin St & Monroe St,LaSalle St & Jackson Blvd,Subscriber,Male,1961.0
340721,2017-03-13 17:34:37,2017-03-13 17:40:55,378,Wilton Ave & Diversey Pkwy,Clark St & Wrightwood Ave,Subscriber,Female,1989.0
1317698,2017-06-17 08:59:50,2017-06-17 09:40:55,2465,Clarendon Ave & Leland Ave,Pine Grove Ave & Irving Park Rd,Customer,,
1313073,2017-06-16 18:42:59,2017-06-16 18:46:40,221,Clinton St & Jackson Blvd,Clinton St & Madison St,Subscriber,Male,1988.0
344958,2017-03-15 15:55:07,2017-03-15 16:06:56,709,Cityfront Plaza Dr & Pioneer Ct,LaSalle St & Jackson Blvd,Subscriber,Male,1993.0
855511,2017-05-16 14:05:03,2017-05-16 15:03:13,3490,Michigan Ave & Oak St,Streeter Dr & Grand Ave,Customer,,
1358996,2017-06-19 17:41:22,2017-06-19 17:57:35,973,Michigan Ave & Oak St,Lake Shore Dr & Wellington Ave,Subscriber,Female,1991.0
378249,2017-03-22 05:46:50,2017-03-22 05:58:23,693,Canal St & Adams St,St. Clair St & Erie St,Subscriber,Male,1980.0
93787,2017-01-26 20:08:32,2017-01-26 20:15:13,401,Federal St & Polk St,Michigan Ave & 18th St,Subscriber,Male,1993.0
1227093,2017-06-11 12:30:07,2017-06-11 12:32:59,172,Racine Ave & 18th St,Morgan St & 18th St,Subscriber,Male,1985.0
196458,2017-02-18 09:44:02,2017-02-18 09:52:43,521,Cannon Dr & Fullerton Ave,Clark St & North Ave,Subscriber,Female,1991.0
80661,2017-01-24 10:20:14,2017-01-24 10:27:22,428,Clark St & Chicago Ave,Clark St & Lake St,Subscriber,Male,1983.0
699737,2017-04-30 16:11:04,2017-04-30 16:17:45,401,Daley Center Plaza,Michigan Ave & Jackson Blvd,Subscriber,Male,1994.0
418132,2017-03-29 07:30:50,2017-03-29 07:35:02,252,Michigan Ave & Jackson Blvd,Franklin St & Monroe St,Subscriber,Male,1964.0
990295,2017-05-28 13:31:58,2017-05-28 14:05:48,2030,Stockton Dr & Wrightwood Ave,Mies van der Rohe Way & Chicago Ave,Customer,,
980085,2017-05-27 17:28:26,2017-05-27 17:40:15,709,State St & Pearson St,Larrabee St & Division St,Subscriber,Male,1972.0
487856,2017-04-09 11:28:01,2017-04-09 11:44:51,1010,Carpenter St & Huron St,Mies van der Rohe Way & Chicago Ave,Subscriber,Female,1989.0
358426,2017-03-18 14:19:55,2017-03-18 14:29:53,598,Carpenter St & Huron St,Peoria St & Jackson Blvd,Subscriber,Female,1986.0
738088,2017-05-05 16:17:22,2017-05-05 16:22:21,299,Wabash Ave & Roosevelt Rd,Michigan Ave & 18th St,Subscriber,Male,1980.0
128626,2017-02-05 12:29:02,2017-02-05 12:50:27,1285,Broadway & Belmont Ave,Wood St & Milwaukee Ave,Subscriber,Male,1985.0
278404,2017-03-01 05:59:08,2017-03-01 06:02:48,220,Kingsbury St & Erie St,Franklin St & Lake St,Subscriber,Male,1989.0
1467416,2017-06-25 18:29:44,2017-06-25 18:56:42,1618,Sedgwick St & Webster Ave,Clarendon Ave & Leland Ave,Subscriber,Male,1989.0
178145,2017-02-15 14:38:32,2017-02-15 14:50:46,734,Clark St & Congress Pkwy,Calumet Ave & 18th St,Subscriber,Male,1977.0
219065,2017-02-19 17:10:19,2017-02-19 17:41:49,1890,Clarendon Ave & Gordon Ter,Lake Shore Dr & North Blvd,Subscriber,Male,1992.0
1080285,2017-06-02 22:01:55,2017-06-02 22:22:00,1205,Wabash Ave & Roosevelt Rd,Morgan St & 18th St,Customer,,
1300926,2017-06-16 06:09:18,2017-06-16 06:21:43,745,Canal St & Adams St,Indiana Ave & Roosevelt Rd,Subscriber,Male,1969.0
13071,2017-01-05 15:45:52,2017-01-05 15:50:44,292,Clinton St & Lake St,Kingsbury St & Erie St,Subscriber,Male,1984.0
1023102,2017-05-30 15:33:11,2017-05-30 15:47:25,854,Streeter Dr & Grand Ave,Canal St & Adams St,Subscriber,Male,1982.0
1076368,2017-06-02 18:01:28,2017-06-02 18:17:25,957,Ogden Ave & Congress Pkwy,Clinton St & Madison St,Subscriber,Female,1954.0
992241,2017-05-28 15:37:16,2017-05-28 15:51:57,881,Lake Shore Dr & Belmont Ave,Broadway & Sheridan Rd,Customer,,
346979,2017-03-16 06:17:13,2017-03-16 06:22:58,345,Clinton St & Washington Blvd,Peoria St & Jackson Blvd,Subscriber,Male,1976.0
1108206,2017-06-04 14:38:28,2017-06-04 14:57:34,1146,Ashland Ave & Augusta Blvd,Wells St & Elm St,Subscriber,Male,1985.0
847885,2017-05-15 20:20:12,2017-05-15 20:27:47,455,Paulina Ave & North Ave,Western Ave & Winnebago Ave,Subscriber,Male,1989.0
1532252,2017-06-29 18:19:56,2017-06-29 18:38:36,1120,Pine Grove Ave & Irving Park Rd,Clark St & Wrightwood Ave,Subscriber,Female,1988.0
738362,2017-05-05 16:37:00,2017-05-05 16:49:25,745,Dearborn St & Monroe St,Sangamon St & Washington Blvd (*),Subscriber,Male,1988.0
1321996,2017-06-17 12:56:37,2017-06-17 13:00:30,233,Clarendon Ave & Junior Ter,Pine Grove Ave & Irving Park Rd,Subscriber,Female,1986.0
343640,2017-03-15 07:44:12,2017-03-15 07:54:03,591,Michigan Ave & Washington St,Franklin St & Lake St,Subscriber,Female,1982.0
378953,2017-03-22 07:53:50,2017-03-22 08:01:18,448,Ashland Ave & Wellington Ave,Racine Ave & Wrightwood Ave,Subscriber,Male,1970.0
174493,2017-02-14 18:22:58,2017-02-14 18:27:13,255,Halsted St & Roscoe St,Wilton Ave & Belmont Ave,Subscriber,Male,1993.0
599661,2017-04-19 19:01:51,2017-04-19 19:05:13,202,Southport Ave & Waveland Ave,Southport Ave & Roscoe St,Subscriber,Female,1968.0
19201,2017-01-08 17:27:30,2017-01-08 17:33:54,384,Michigan Ave & Jackson Blvd,Wabash Ave & Roosevelt Rd,Subscriber,Female,1993.0
510159,2017-04-11 16:32:26,2017-04-11 16:50:01,1055,Racine Ave & Randolph St,Paulina Ave & North Ave,Subscriber,Male,1985.0
84649,2017-01-25 06:50:45,2017-01-25 06:54:32,227,Halsted St & Blackhawk St (*),Sheffield Ave & Willow St,Subscriber,Male,1993.0
1148657,2017-06-06 21:05:04,2017-06-06 21:09:56,292,Wilton Ave & Belmont Ave,Broadway & Barry Ave,Subscriber,Male,1975.0
929399,2017-05-22 21:49:25,2017-05-22 21:59:50,625,Damen Ave & Pierce Ave,California Ave & Milwaukee Ave,Subscriber,Male,1983.0
572887,2017-04-17 13:15:44,2017-04-17 13:35:11,1167,Streeter Dr & Grand Ave,Streeter Dr & Grand Ave,Customer,,
1381719,2017-06-21 07:01:32,2017-06-21 07:06:10,278,Southport Ave & Waveland Ave,Sheridan Rd & Irving Park Rd,Subscriber,Male,1986.0
501570,2017-04-10 11:37:55,2017-04-10 12:03:45,1550,Streeter Dr & Grand Ave,Streeter Dr & Grand Ave,Customer,,
868888,2017-05-17 09:34:50,2017-05-17 09:46:17,687,Emerald Ave & 31st St,Halsted St & Roosevelt Rd,Subscriber,Male,1993.0
1528683,2017-06-29 16:15:40,2017-06-29 16:18:09,149,Damen Ave & Pierce Ave,Leavitt St & North Ave,Subscriber,Male,1961.0
1509617,2017-06-28 08:34:12,2017-06-28 08:45:46,694,Richmond St & Diversey Ave,Keystone Ave & Fullerton Ave,Subscriber,Female,1980.0
84167,2017-01-24 21:21:07,2017-01-24 21:33:14,727,Canal St & Adams St,Wabash Ave & Grand Ave,Subscriber,Male,1987.0
1142954,2017-06-06 16:58:51,2017-06-06 17:03:29,278,Sheridan Rd & Noyes St (NU),Chicago Ave & Sheridan Rd,Subscriber,Male,1997.0
358820,2017-03-18 15:35:05,2017-03-18 15:52:02,1017,Lake Shore Dr & Belmont Ave,Theater on the Lake,Customer,,
1548953,2017-06-30 19:04:12,2017-06-30 19:16:02,710,Halsted St & Wrightwood Ave,Clifton Ave & Armitage Ave,Subscriber,Female,1992.0
565489,2017-04-16 17:53:19,2017-04-16 18:12:42,1163,Glenwood Ave & Morse Ave,Clark St & Lunt Ave,Subscriber,Male,1993.0
1282202,2017-06-14 20:08:45,2017-06-14 20:31:38,1373,Lake Shore Dr & Ohio St,Sheffield Ave & Willow St,Subscriber,Female,1992.0
1433685,2017-06-24 00:49:23,2017-06-24 00:59:00,577,Western Ave & Howard St,Warren Park West,Subscriber,Male,1985.0
576129,2017-04-17 17:16:14,2017-04-17 17:36:16,1202,Larrabee St & Kingsbury St,Halsted St & Maxwell St,Subscriber,Male,1981.0
384126,2017-03-23 07:12:06,2017-03-23 07:16:39,273,Greenview Ave & Diversey Pkwy,Wilton Ave & Diversey Pkwy,Subscriber,Male,1979.0
314406,2017-03-07 17:50:31,2017-03-07 17:54:43,252,Franklin St & Chicago Ave,Dearborn St & Erie St,Subscriber,Male,1974.0
1048174,2017-06-01 07:54:40,2017-06-01 07:57:53,193,State St & Van Buren St,Wabash Ave & 8th St,Subscriber,Male,1992.0
958763,2017-05-25 23:18:47,2017-05-25 23:28:44,597,Paulina Ave & North Ave,Damen Ave & Clybourn Ave,Subscriber,Male,1979.0
752339,2017-05-07 13:12:41,2017-05-07 13:50:02,2241,Rush St & Hubbard St,Field Museum,Customer,,
7747,2017-01-03 18:55:36,2017-01-03 19:29:56,2060,Streeter Dr & Grand Ave,Broadway & Belmont Ave,Subscriber,Female,1989.0
588146,2017-04-18 17:34:36,2017-04-18 17:47:57,801,Clark St & Armitage Ave,Sheffield Ave & Waveland Ave,Subscriber,Male,1990.0
483694,2017-04-08 18:16:32,2017-04-08 18:57:20,2448,Michigan Ave & Madison St,Western Ave & Winnebago Ave,Customer,,
